Geneid	Col_100	Col_131	Col_182	Col_184	Col_186	Col_195	Col_326	Col_87	Col_9
ENSMUSG00000092371	0	0	0	2	0	2	2	2	4
ENSMUSG00000020940	12	10	22	14	2	30	21	16	16
ENSMUSG00000044787	0	2	0	2	0	0	8	2	0
ENSMUSG00000020941	361	424	401	413	322	284	414	331	636
ENSMUSG00000078635	0	6	3	7	0	1	4	2	0
ENSMUSG00000085887	39	89	90	142	75	99	117	37	160
ENSMUSG00000085360	19	33	22	20	29	36	23	11	25
ENSMUSG00000085733	2	2	3	2	2	2	5	2	0
ENSMUSG00000034247	3986	4028	2968	2809	2971	2550	3235	3220	3581
ENSMUSG00000034255	5727	6512	5196	5467	5342	6688	5865	3743	6285
ENSMUSG00000020490	8	6	10	2	12	5	12	2	0
ENSMUSG00000020496	4732	4205	3281	3892	3548	3264	3778	3687	4864
ENSMUSG00000036964	15	21	56	55	33	38	55	10	34
ENSMUSG00002075890	0	0	0	0	0	0	0	0	0
ENSMUSG00000020455	1130	1324	1500	1498	1166	1418	1738	1007	1247
ENSMUSG00000072902	0	2	0	0	0	0	0	0	0
ENSMUSG00000080152	0	0	22	4	5	4	16	0	0
ENSMUSG00000056895	30	46	52	68	34	36	56	28	44
ENSMUSG00000080712	4	9	2	8	2	2	12	0	3
ENSMUSG00000078851	254	242	231	247	151	305	320	172	220
ENSMUSG00002076393	0	0	0	0	0	0	0	0	0
ENSMUSG00000087058	0	0	0	0	0	0	2	0	0
ENSMUSG00000049928	248	389	390	456	295	722	530	319	265
ENSMUSG00000020907	0	0	0	2	0	5	3	2	2
ENSMUSG00000097886	0	0	1	4	0	2	0	3	0
ENSMUSG00000033044	5	2	0	0	0	2	0	0	0
ENSMUSG00000033066	187	215	339	273	264	198	327	139	255
ENSMUSG00000065590	0	0	0	0	0	0	0	0	0
ENSMUSG00000065537	0	0	0	8	0	2	0	0	0
ENSMUSG00000038268	279	236	174	309	243	216	267	252	367
ENSMUSG00000078789	284	286	284	353	258	237	335	215	285
ENSMUSG00000045287	268	302	312	346	312	407	428	262	270
ENSMUSG00000043099	255	208	344	260	148	220	393	293	380
ENSMUSG00000085652	0	0	0	0	0	0	0	0	0
ENSMUSG00000073145	0	4	2	1	0	0	2	0	2
ENSMUSG00000035455	490	409	413	418	372	92	145	226	356
ENSMUSG00000018654	129	458	65	307	52	98	72	235	1283
ENSMUSG00000046095	0	0	0	0	0	0	0	0	0
ENSMUSG00000048013	4	0	0	6	0	2	0	1	0
ENSMUSG00000049287	781	612	582	715	732	656	665	653	860
ENSMUSG00000043448	40	56	120	123	64	78	102	58	34
ENSMUSG00000020444	2944	2780	2145	2445	2058	1999	2021	2254	2565
ENSMUSG00000036860	973	819	532	923	699	662	778	727	889
ENSMUSG00000072898	0	2	0	0	2	1	2	0	4
ENSMUSG00000020441	531	456	343	447	427	445	439	350	441
ENSMUSG00000048076	26177	25085	17909	20492	19260	16119	17026	20452	19929
ENSMUSG00000020549	1319	948	920	1060	800	739	932	897	995
ENSMUSG00000033389	75	64	94	159	103	123	178	77	55
ENSMUSG00000083935	0	0	0	0	0	0	0	0	0
ENSMUSG00002076772	0	0	0	0	0	0	2	0	0
ENSMUSG00000118601	2	0	0	0	2	0	0	0	0
ENSMUSG00000082857	0	0	0	1	0	2	0	0	0
ENSMUSG00000020542	72	95	116	211	103	245	274	96	40
ENSMUSG00002075548	0	0	0	0	0	0	0	0	0
ENSMUSG00000001508	24	54	23	11	46	96	45	22	16
ENSMUSG00000038994	0	2	0	2	0	6	0	0	0
ENSMUSG00000038976	4351	4222	3709	3479	3469	3092	4755	3883	4147
ENSMUSG00000047181	326	223	271	281	180	323	306	203	316
ENSMUSG00000038967	3187	3900	3048	2950	2429	3876	4052	2112	2732
ENSMUSG00000087630	2	2	7	2	10	8	8	1	0
ENSMUSG00000001507	10970	8736	6220	5841	6783	5848	6636	9239	7740
ENSMUSG00000001510	2	8	4	20	4	4	8	8	2
ENSMUSG00000083548	0	0	0	0	0	0	0	0	0
ENSMUSG00000085992	0	0	0	0	0	0	0	0	0
ENSMUSG00000020872	2	2	1	4	3	7	4	4	1
ENSMUSG00000038909	3073	3196	2362	2499	2419	2200	2497	2254	2757
ENSMUSG00000085509	0	2	0	0	2	0	1	0	1
ENSMUSG00000119939	0	0	0	0	0	0	0	0	0
ENSMUSG00000039741	1169	1299	1604	1284	1299	1370	1563	830	941
ENSMUSG00000085501	11	21	7	13	21	12	8	16	19
ENSMUSG00002076666	0	0	0	0	0	0	0	0	0
ENSMUSG00000086826	32	48	56	53	37	54	56	27	52
ENSMUSG00000015869	3085	3056	2079	2277	2204	1932	2066	2139	3130
ENSMUSG00000081318	0	0	0	0	0	0	0	0	0
ENSMUSG00000100779	6	2	0	0	0	0	0	2	0
ENSMUSG00000061878	116	83	56	52	34	79	85	91	66
ENSMUSG00000083314	0	0	0	0	0	0	0	0	0
ENSMUSG00000041674	20	8	30	15	14	3	21	4	7
ENSMUSG00000109715	13	14	9	13	21	13	6	32	19
ENSMUSG00000120010	2	18	20	22	6	20	33	11	10
ENSMUSG00000120017	0	0	0	2	0	0	0	0	0
ENSMUSG00000087574	47	43	100	73	75	65	127	47	55
ENSMUSG00000120110	0	2	0	0	0	0	0	0	0
ENSMUSG00000120114	2	3	1	8	6	0	12	1	0
ENSMUSG00000120147	0	0	0	0	0	0	0	0	0
ENSMUSG00000120190	0	0	0	0	0	0	0	0	0
ENSMUSG00000120238	1	8	5	0	0	6	0	6	0
ENSMUSG00000120247	2	2	0	2	0	2	0	0	2
ENSMUSG00000120286	18	16	10	10	17	16	14	7	4
ENSMUSG00000055134	66	131	311	193	131	116	190	76	74
ENSMUSG00000120343	55	41	25	51	47	12	18	39	59
ENSMUSG00000120370	0	0	0	4	0	0	0	0	0
ENSMUSG00000085421	63	138	63	81	61	30	39	57	105
ENSMUSG00000085167	4	9	4	4	2	2	8	14	6
ENSMUSG00000120410	6	0	6	2	4	2	3	0	2
ENSMUSG00000120416	0	2	4	2	8	2	10	0	0
ENSMUSG00000120443	67	46	45	42	36	46	48	47	44
ENSMUSG00000120452	1	0	0	0	0	0	0	0	0
ENSMUSG00000119952	1	0	0	0	1	0	9	0	0
ENSMUSG00000120478	8	8	19	7	13	12	20	15	12
ENSMUSG00000120480	0	2	0	0	0	2	2	1	0
ENSMUSG00000120486	1	2	11	6	4	2	6	1	0
ENSMUSG00000120505	5	0	4	2	4	4	0	4	0
ENSMUSG00000086750	0	0	4	0	0	4	0	0	4
ENSMUSG00000056687	92	88	84	124	57	128	138	80	128
ENSMUSG00000120536	0	0	0	0	0	0	4	2	2
ENSMUSG00000120142	34	25	25	31	24	16	51	16	46
ENSMUSG00000086646	0	0	0	0	0	0	0	0	0
ENSMUSG00000120594	30	32	38	28	12	20	27	24	14
ENSMUSG00000120287	0	0	0	0	0	0	0	0	0
ENSMUSG00000086902	0	0	0	0	0	0	0	0	0
ENSMUSG00000120006	146	143	192	169	127	152	175	82	156
ENSMUSG00000086015	11	6	5	7	7	16	2	5	11
ENSMUSG00000120650	0	0	5	2	6	0	8	0	0
ENSMUSG00000087165	419	517	549	594	368	524	677	276	527
ENSMUSG00000120346	0	0	0	0	0	0	0	0	0
ENSMUSG00000120677	1	3	2	2	4	1	2	0	4
ENSMUSG00000120081	215	483	431	266	320	232	368	214	286
ENSMUSG00000120202	8	2	10	1	0	4	3	0	0
ENSMUSG00000120703	0	0	0	0	0	0	0	0	0
ENSMUSG00000120712	0	0	0	0	0	0	0	0	0
ENSMUSG00000120714	0	3	0	0	0	1	2	1	2
ENSMUSG00000120103	0	0	0	0	0	0	0	0	0
ENSMUSG00000110636	2	1	2	0	1	0	0	0	1
ENSMUSG00000086733	0	0	0	0	0	0	0	0	0
ENSMUSG00000085152	202	132	93	129	101	70	93	117	126
ENSMUSG00000042549	78	72	86	163	77	144	111	82	99
ENSMUSG00000120449	0	2	0	0	0	0	0	0	0
ENSMUSG00000120781	0	0	0	0	2	0	0	0	0
ENSMUSG00000120066	0	0	0	0	0	0	0	0	0
ENSMUSG00000120792	26	19	29	6	10	23	12	5	15
ENSMUSG00000120794	0	0	0	0	0	1	4	0	0
ENSMUSG00000120812	0	0	0	0	0	0	0	2	0
ENSMUSG00000120024	0	0	0	0	0	0	2	0	4
ENSMUSG00000086468	9	42	68	55	22	41	45	22	43
ENSMUSG00000086191	2	6	0	3	2	2	1	0	1
ENSMUSG00000120855	0	0	2	0	3	1	0	0	0
ENSMUSG00000120756	0	0	0	0	0	0	0	0	2
ENSMUSG00000120851	4	2	0	0	0	2	0	4	13
ENSMUSG00000120196	5	16	9	23	6	6	15	11	10
ENSMUSG00000120866	0	2	6	13	6	10	16	2	2
ENSMUSG00000120867	0	0	0	0	0	0	0	0	0
ENSMUSG00000085154	134	108	139	149	119	198	182	81	142
ENSMUSG00000119956	3	10	0	8	5	10	4	5	1
ENSMUSG00000120880	18	23	37	23	18	38	25	11	21
ENSMUSG00000087452	0	2	0	4	0	0	0	0	4
ENSMUSG00000120888	1076	1365	1302	957	1211	1033	1246	670	924
ENSMUSG00000120889	0	3	0	0	0	0	0	0	0
ENSMUSG00000120096	0	0	0	0	0	0	0	0	0
ENSMUSG00000120523	11	16	13	5	10	20	11	6	20
ENSMUSG00000085208	3453	2792	2801	2926	3123	1976	2581	2545	2847
ENSMUSG00000085502	114	141	212	266	125	161	179	76	96
ENSMUSG00000085189	77	129	100	48	77	84	91	80	30
ENSMUSG00000108634	0	0	0	0	2	0	2	1	0
ENSMUSG00000087497	319	273	321	292	226	229	311	225	300
ENSMUSG00000103376	0	0	0	0	0	0	0	0	0
ENSMUSG00000120019	6	0	0	8	0	4	0	0	0
ENSMUSG00000078706	2870	4435	5662	4568	3424	3840	4780	2243	3130
ENSMUSG00000119957	0	4	12	2	2	6	0	4	2
ENSMUSG00000086386	0	2	0	0	0	0	0	0	2
ENSMUSG00000120942	0	0	0	0	0	0	0	0	0
ENSMUSG00000087523	69	58	71	44	56	79	59	62	27
ENSMUSG00000084844	28	7	25	10	7	30	26	5	2
ENSMUSG00000120956	0	0	1	4	0	1	0	0	2
ENSMUSG00000120186	4	0	6	2	2	2	4	0	0
ENSMUSG00000120165	0	0	0	0	0	0	0	0	4
ENSMUSG00000120966	0	0	0	0	0	0	0	0	0
ENSMUSG00000085156	417	260	254	248	205	323	186	251	337
ENSMUSG00000087184	0	4	0	0	4	2	0	0	0
ENSMUSG00000120559	0	0	0	0	0	0	0	0	2
ENSMUSG00000085143	6	5	4	2	7	7	8	8	18
ENSMUSG00000119981	10	6	10	2	2	4	0	0	8
ENSMUSG00000111713	18	11	9	5	8	1	4	8	2
ENSMUSG00000120984	14	6	15	12	8	33	21	13	16
ENSMUSG00000120993	0	0	0	0	0	0	0	0	0
ENSMUSG00000093483	37	46	37	53	25	49	50	25	52
ENSMUSG00000120997	48	58	60	92	36	91	72	53	60
ENSMUSG00000086917	0	2	4	6	0	0	8	4	0
ENSMUSG00000085772	26	28	29	41	26	16	15	44	33
ENSMUSG00000121049	0	0	0	4	0	0	0	0	0
ENSMUSG00000120230	2	0	0	1	2	0	0	0	0
ENSMUSG00000087211	0	0	2	0	2	0	0	0	0
ENSMUSG00000121072	36	17	14	23	24	18	27	30	45
ENSMUSG00000121079	0	0	0	0	0	0	0	0	0
ENSMUSG00000121096	779	1004	1328	1055	966	831	1558	621	702
ENSMUSG00000121102	4	0	0	1	3	6	2	4	0
ENSMUSG00000085531	10	3	1	2	3	2	5	8	10
ENSMUSG00000085379	75	107	121	140	79	57	132	58	79
ENSMUSG00000085645	54	102	110	204	119	199	189	59	68
ENSMUSG00000086193	67	61	73	45	63	37	69	22	44
ENSMUSG00000085132	0	5	1	0	7	2	3	0	1
ENSMUSG00000085882	434	428	488	534	386	480	593	344	468
ENSMUSG00000121021	4	2	6	10	6	6	8	2	6
ENSMUSG00000051008	14	27	34	30	11	24	21	8	10
ENSMUSG00000121184	105	141	155	152	126	86	179	90	48
ENSMUSG00000085609	0	0	0	4	0	4	2	3	3
ENSMUSG00000120384	0	0	2	0	0	0	2	2	22
ENSMUSG00000075389	582	622	640	713	304	791	646	468	522
ENSMUSG00000120012	27	26	45	27	31	8	32	19	17
ENSMUSG00000087120	20	38	31	25	20	21	43	37	32
ENSMUSG00000121213	26	18	48	35	13	11	54	17	39
ENSMUSG00000085260	0	16	6	10	4	8	2	4	8
ENSMUSG00000087249	4	22	7	11	4	22	4	9	11
ENSMUSG00000121217	0	3	10	0	0	2	4	0	2
ENSMUSG00000085844	0	0	4	2	0	0	0	0	0
ENSMUSG00000121109	39	23	33	45	42	53	42	41	48
ENSMUSG00000121029	1	5	2	11	0	3	0	0	19
ENSMUSG00000084796	63	206	26	117	59	43	36	112	461
ENSMUSG00000087259	635	575	828	750	590	758	885	412	634
ENSMUSG00000121192	47	97	35	51	44	82	52	51	41
ENSMUSG00000084890	13	16	7	9	4	15	6	12	12
ENSMUSG00000086481	0	2	0	8	2	2	0	0	18
ENSMUSG00000086298	2	0	0	0	0	2	0	0	6
ENSMUSG00000121240	2	1	4	2	0	2	0	6	0
ENSMUSG00000121245	0	0	0	0	0	0	0	0	0
ENSMUSG00000043993	193	254	328	225	178	324	305	166	150
ENSMUSG00000120312	86	87	77	108	80	105	98	63	72
ENSMUSG00000121247	142	155	237	307	149	185	298	118	296
ENSMUSG00000085175	120	146	144	126	140	98	114	100	114
ENSMUSG00000120999	142	146	75	85	78	64	92	148	105
ENSMUSG00000121246	2	2	1	10	2	2	16	2	4
ENSMUSG00000078700	112	93	222	277	133	200	306	84	153
ENSMUSG00000085888	0	0	0	0	0	0	4	0	0
ENSMUSG00000086859	505	537	531	487	259	546	537	456	660
ENSMUSG00000120610	0	0	0	0	0	0	0	0	0
ENSMUSG00000086841	1516	1430	1390	1774	1248	2419	1618	1439	1578
ENSMUSG00000121249	0	0	0	0	0	0	0	0	0
ENSMUSG00000087113	3	2	0	2	4	0	0	0	0
ENSMUSG00000034587	109	225	221	199	180	152	166	106	175
ENSMUSG00000120674	6	14	0	0	2	2	2	4	17
ENSMUSG00000120117	8	6	5	12	4	4	10	0	4
ENSMUSG00000085246	8	33	48	36	24	29	26	17	14
ENSMUSG00000020812	239	240	283	278	278	279	192	217	187
ENSMUSG00000120289	6	10	7	12	3	2	4	8	8
ENSMUSG00000121252	17	22	28	38	17	20	31	19	7
ENSMUSG00000086170	2	4	3	10	3	14	5	6	5
ENSMUSG00000121251	22	13	29	19	12	16	44	26	52
ENSMUSG00000087060	174	325	448	371	229	144	302	112	115
ENSMUSG00000086584	8	47	36	41	7	28	21	11	16
ENSMUSG00000121012	6	6	4	2	0	2	0	5	8
ENSMUSG00000121253	4	0	0	0	0	0	0	0	0
ENSMUSG00000120678	0	2	0	0	0	0	0	0	0
ENSMUSG00000120364	2	0	2	0	0	0	0	2	10
ENSMUSG00000121165	4	1	0	2	2	0	0	2	0
ENSMUSG00000121254	0	0	0	1	1	0	1	0	0
ENSMUSG00000044061	0	0	0	0	0	0	0	0	0
ENSMUSG00000020778	1286	1229	1022	1326	942	1047	1045	766	919
ENSMUSG00000092300	53	22	41	41	18	57	24	37	40
ENSMUSG00000034282	6375	5663	3466	3994	3851	6443	5832	5185	3451
ENSMUSG00000041346	694	608	481	415	539	350	408	444	541
ENSMUSG00000059552	2005	1827	1914	2066	1780	1712	1807	1549	2151
ENSMUSG00000121121	21	11	18	7	16	18	12	5	10
ENSMUSG00000041329	202	152	174	233	110	366	302	202	186
ENSMUSG00000005202	0	0	0	0	0	0	0	0	0
ENSMUSG00000069835	72	100	134	96	84	83	72	51	34
ENSMUSG00000083485	0	0	0	2	0	0	0	0	0
ENSMUSG00000083300	0	0	2	0	0	0	0	0	0
ENSMUSG00000080573	3	0	1	2	2	6	9	0	0
ENSMUSG00000041287	2	4	15	0	0	2	7	0	0
ENSMUSG00000018761	3554	3209	2120	2353	2650	2617	2311	2494	2864
ENSMUSG00000088752	0	2	1	5	6	3	3	2	1
ENSMUSG00000018774	230	187	217	166	173	166	251	211	342
ENSMUSG00000059796	23504	21030	14011	18827	19996	13934	14253	15861	17362
ENSMUSG00000065862	0	0	0	0	0	0	0	0	0
ENSMUSG00000089542	5	40	15	24	19	8	33	13	18
ENSMUSG00000119662	0	0	0	0	0	0	0	0	0
ENSMUSG00000005204	2705	2782	2521	2686	2454	2224	2743	2120	2326
ENSMUSG00000085890	369	542	279	191	374	190	241	250	293
ENSMUSG00000018752	51	102	83	48	67	65	58	56	57
ENSMUSG00000089669	321	539	412	439	404	243	441	291	236
ENSMUSG00000097328	131	116	135	192	136	209	173	140	133
ENSMUSG00000081333	0	2	0	0	0	0	0	0	0
ENSMUSG00000005198	6271	6705	5609	5125	4854	4622	6402	4397	5577
ENSMUSG00000018776	2	17	2	8	6	7	9	2	6
ENSMUSG00000018750	1375	1761	2224	2010	1515	1670	2380	1225	1879
ENSMUSG00000041189	168	170	180	197	116	164	219	117	210
ENSMUSG00000042826	74	155	382	324	133	206	391	104	241
ENSMUSG00000121226	12	43	113	64	23	31	85	22	35
ENSMUSG00000089876	1994	1933	1287	1630	1366	1330	1517	1466	1719
ENSMUSG00000109737	0	2	4	0	2	2	4	2	4
ENSMUSG00000044084	0	0	2	0	2	0	2	0	0
ENSMUSG00000041165	6	2	0	0	2	0	0	0	0
ENSMUSG00000051790	378	445	625	543	295	682	662	483	458
ENSMUSG00000070394	2002	2193	2133	2542	1802	1448	1460	1670	1700
ENSMUSG00000019461	1288	949	726	870	757	770	882	1077	1105
ENSMUSG00000001583	1565	1575	1424	1273	1368	1153	1438	1057	1081
ENSMUSG00000094845	2	6	27	9	14	20	32	5	14
ENSMUSG00000046731	566	414	513	535	388	450	622	465	562
ENSMUSG00000104996	1	0	0	0	0	0	0	0	6
ENSMUSG00000018765	2791	2987	2484	3057	2874	2498	3372	2129	2713
ENSMUSG00000120184	0	4	2	4	0	2	6	2	4
ENSMUSG00000013483	1426	1257	858	989	1152	1367	1073	1312	1263
ENSMUSG00000005043	549	610	488	538	535	416	553	446	505
ENSMUSG00000039908	287	311	313	361	296	391	398	288	253
ENSMUSG00000088015	5	0	3	0	7	0	1	3	3
ENSMUSG00000070327	4002	4538	3294	3036	3584	1790	3585	3337	3539
ENSMUSG00000109408	28	49	76	85	38	54	110	25	38
ENSMUSG00000039850	1062	1157	1244	1160	1066	1026	1134	776	949
ENSMUSG00000025582	20	74	74	62	30	38	109	14	10
ENSMUSG00000087675	0	0	2	0	2	0	4	0	0
ENSMUSG00000083870	0	0	2	1	4	0	0	0	0
ENSMUSG00002076802	0	0	0	2	0	0	1	0	1
ENSMUSG00000085081	9	23	30	21	26	44	35	11	20
ENSMUSG00000025371	3577	3318	1752	2184	2701	1864	1640	2543	2885
ENSMUSG00000120604	12	20	13	3	11	12	10	19	13
ENSMUSG00000085207	162	153	158	104	70	107	123	109	90
ENSMUSG00000086924	10	32	64	28	24	37	31	19	12
ENSMUSG00000025372	1645	1301	656	773	814	788	526	1238	966
ENSMUSG00000025375	122	147	268	238	107	285	290	110	146
ENSMUSG00000065600	0	0	0	0	0	0	0	0	0
ENSMUSG00000105524	0	0	0	0	0	0	0	0	0
ENSMUSG00000025583	1839	2129	1793	2017	1697	1736	1943	1329	1774
ENSMUSG00000108735	0	0	0	0	0	0	0	0	0
ENSMUSG00000056921	0	0	0	0	0	0	0	0	0
ENSMUSG00000108707	0	0	0	0	0	0	0	0	0
ENSMUSG00000062186	0	0	0	0	0	0	0	0	0
ENSMUSG00000069816	0	0	0	0	0	0	0	0	0
ENSMUSG00000079875	0	0	0	0	0	0	0	0	0
ENSMUSG00000057050	0	0	0	0	0	0	0	0	0
ENSMUSG00000049041	0	0	0	0	0	0	0	0	0
ENSMUSG00000020774	264	418	211	232	191	324	235	169	158
ENSMUSG00000112920	0	0	11	1	2	2	1	0	0
ENSMUSG00000069825	0	0	0	0	0	0	0	0	0
ENSMUSG00000062128	0	0	0	0	0	0	0	0	0
ENSMUSG00000063881	0	0	0	0	0	0	0	0	0
ENSMUSG00000069824	0	0	0	0	0	0	0	0	0
ENSMUSG00000108577	0	0	0	0	0	0	0	0	0
ENSMUSG00000069823	0	0	0	0	0	0	0	0	0
ENSMUSG00000108673	0	0	0	0	0	0	0	0	0
ENSMUSG00000055971	0	0	0	0	0	0	0	0	0
ENSMUSG00000072709	0	0	0	0	0	0	0	0	0
ENSMUSG00000084387	0	0	0	0	0	0	0	0	0
ENSMUSG00000095312	0	0	0	0	0	0	0	0	0
ENSMUSG00000081961	0	0	0	0	0	0	0	0	0
ENSMUSG00000095095	0	0	0	0	0	0	0	0	0
ENSMUSG00000060335	0	0	0	0	0	0	0	0	0
ENSMUSG00000082338	0	0	0	0	0	0	0	0	0
ENSMUSG00000061246	0	0	0	0	0	0	0	0	0
ENSMUSG00000108598	0	0	0	0	0	0	0	0	0
ENSMUSG00000080781	0	0	0	0	0	0	0	0	0
ENSMUSG00000088811	0	0	0	0	0	0	0	0	0
ENSMUSG00000081552	0	1	4	0	0	0	0	0	0
ENSMUSG00000070383	0	0	0	0	0	0	0	0	0
ENSMUSG00000069818	0	0	0	0	0	0	0	0	0
ENSMUSG00000070382	0	0	0	0	0	0	0	0	0
ENSMUSG00000061984	0	0	0	0	0	0	0	0	0
ENSMUSG00000081698	0	0	0	0	0	2	0	0	0
ENSMUSG00000108218	0	0	0	0	0	0	0	0	0
ENSMUSG00000121382	22	49	151	86	38	73	73	49	44
ENSMUSG00000072621	0	0	0	0	0	0	0	0	0
ENSMUSG00000121398	2	2	1	0	0	3	1	0	3
ENSMUSG00000083161	2	4	4	18	6	2	0	9	14
ENSMUSG00000121399	5	3	1	10	4	2	2	4	11
ENSMUSG00000081287	0	0	0	0	0	0	0	0	0
ENSMUSG00000121417	0	0	0	0	0	0	0	0	0
ENSMUSG00000092528	0	0	0	0	0	0	0	0	0
ENSMUSG00000121474	0	0	6	0	0	0	0	2	1
ENSMUSG00000083844	0	0	0	0	0	0	0	0	0
ENSMUSG00000121496	281	331	270	415	335	450	349	271	290
ENSMUSG00000082286	6	0	0	3	1	0	0	0	1
ENSMUSG00000121500	119	183	193	137	121	184	190	126	127
ENSMUSG00000086278	0	0	0	0	0	0	0	0	0
ENSMUSG00000121512	0	0	0	0	0	0	0	0	0
ENSMUSG00000108605	0	0	0	0	0	0	0	0	0
ENSMUSG00000070379	0	0	0	0	0	0	0	0	0
ENSMUSG00000070378	0	0	0	0	0	0	0	0	0
ENSMUSG00000070377	0	0	0	0	0	0	0	0	0
ENSMUSG00000083188	0	0	0	0	0	0	0	0	0
ENSMUSG00000121442	0	0	0	0	0	0	0	0	0
ENSMUSG00000081864	0	0	0	0	0	0	0	0	0
ENSMUSG00000070375	0	0	0	0	0	0	0	0	0
ENSMUSG00000081498	0	0	0	0	0	0	0	0	0
ENSMUSG00000070374	0	0	0	0	0	0	0	0	0
ENSMUSG00000082378	0	0	0	0	0	0	0	0	0
ENSMUSG00000119837	0	0	0	0	0	0	0	0	0
ENSMUSG00000083299	0	0	0	0	0	0	0	0	0
ENSMUSG00000063116	0	0	0	0	0	0	0	0	0
ENSMUSG00000054406	30	4	4	10	31	34	21	20	4
ENSMUSG00000058275	0	0	4	0	0	0	0	0	0
ENSMUSG00000083886	0	0	0	0	0	0	0	0	0
ENSMUSG00000018924	70	50	58	40	36	40	68	30	86
ENSMUSG00000082145	0	0	2	0	0	0	0	0	0
ENSMUSG00000018921	1193	987	978	1012	1038	710	942	813	1032
ENSMUSG00000082370	0	0	0	0	0	0	0	0	0
ENSMUSG00000080814	0	0	0	0	0	0	0	0	0
ENSMUSG00000060216	388	278	269	380	225	306	365	413	760
ENSMUSG00000099109	0	0	0	0	0	0	0	0	0
ENSMUSG00000018923	784	624	474	573	616	604	525	614	652
ENSMUSG00000040829	103	81	82	90	94	70	107	133	204
ENSMUSG00000062825	84171	84715	62052	77665	66659	62559	63830	59014	64698
ENSMUSG00002076664	0	0	0	0	0	0	0	0	0
ENSMUSG00000098955	0	0	0	0	0	0	0	0	0
ENSMUSG00000043644	103	97	120	155	113	109	166	52	97
ENSMUSG00000025380	12	5	4	2	2	0	3	3	10
ENSMUSG00000025384	992	864	764	900	709	730	846	659	732
ENSMUSG00000039691	0	32	2	30	4	2	0	2	45
ENSMUSG00000025386	0	5	10	11	12	10	30	0	5
ENSMUSG00000039670	415	412	423	512	414	422	460	343	351
ENSMUSG00000049957	565	530	720	970	687	703	818	490	628
ENSMUSG00000057594	359	500	332	337	356	264	361	265	382
ENSMUSG00000025793	3925	3945	2693	3300	2997	2870	3163	3292	3206
ENSMUSG00000039640	7447	6310	4769	6615	5578	4708	4811	5809	6206
ENSMUSG00000086929	11	11	9	8	6	7	9	3	12
ENSMUSG00000025792	7413	9062	4021	4614	5319	3665	4265	6554	5334
ENSMUSG00000084983	0	0	0	0	0	0	0	0	0
ENSMUSG00000025127	6	2	8	0	2	2	8	0	2
ENSMUSG00000039703	3907	3841	2421	2707	3423	2239	2745	3117	3087
ENSMUSG00000086552	0	0	0	0	0	0	2	0	0
ENSMUSG00000047798	173	118	48	24	50	30	50	108	334
ENSMUSG00000020733	17564	23181	10781	12583	12564	14305	10692	11124	11574
ENSMUSG00000015542	1005	874	703	876	672	791	840	754	779
ENSMUSG00000056938	867	789	1032	851	622	652	841	639	641
ENSMUSG00000120351	14	0	15	18	8	11	6	13	6
ENSMUSG00000120826	48	35	86	68	44	49	43	47	73
ENSMUSG00000065417	1	0	0	2	1	0	1	0	0
ENSMUSG00000084302	0	0	0	0	0	0	0	0	0
ENSMUSG00000036644	2925	2961	3366	2849	2730	2673	3221	2521	2500
ENSMUSG00000085192	0	4	5	2	3	5	2	4	4
ENSMUSG00000020381	49	73	75	45	42	50	41	55	62
ENSMUSG00000015837	14136	13509	11071	12476	10850	10914	11936	12339	12563
ENSMUSG00000036620	15421	17103	10588	11260	11271	9355	9858	12112	11570
ENSMUSG00000098474	0	0	0	0	0	0	0	0	0
ENSMUSG00000020377	25	29	20	18	17	39	22	11	42
ENSMUSG00000097887	14	10	23	19	18	11	14	6	4
ENSMUSG00000050567	1383	1323	1028	1268	1218	1027	1356	891	1400
ENSMUSG00000020368	11845	11678	10063	12563	8415	8974	10078	9962	11615
ENSMUSG00000120045	4	0	6	2	8	8	2	8	4
ENSMUSG00000082545	0	0	0	0	2	1	0	0	0
ENSMUSG00000050087	0	0	0	0	0	0	0	0	0
ENSMUSG00000076450	0	0	0	0	0	0	0	0	0
ENSMUSG00000007850	7481	8014	8710	9627	6110	8374	9216	5758	7570
ENSMUSG00000020375	1521	1413	1160	1400	1229	1341	1408	1291	1345
ENSMUSG00002074926	0	0	0	0	0	0	0	0	0
ENSMUSG00000085564	0	4	0	0	1	3	0	0	0
ENSMUSG00000087080	0	0	0	0	0	0	0	0	0
ENSMUSG00000085902	0	1	0	0	0	0	0	0	0
ENSMUSG00000055072	0	0	0	0	0	0	0	4	0
ENSMUSG00000120210	74	110	54	54	54	52	44	64	36
ENSMUSG00000020716	1527	1651	1508	1686	1502	1263	1767	1547	1670
ENSMUSG00000082304	10	4	16	4	10	0	10	8	0
ENSMUSG00000082529	0	0	0	0	0	4	8	0	1
ENSMUSG00000091523	4	4	5	10	11	4	23	2	6
ENSMUSG00000049612	14	19	26	33	15	24	26	18	24
ENSMUSG00000070354	2	4	9	10	2	4	5	8	32
ENSMUSG00000093938	0	0	0	1	0	0	2	0	0
ENSMUSG00000078771	85	101	38	81	62	52	54	157	217
ENSMUSG00000017639	3559	5285	2736	2996	2894	5249	3207	2266	2203
ENSMUSG00000064486	0	0	0	0	0	0	0	0	0
ENSMUSG00000087434	0	0	0	2	0	0	0	0	0
ENSMUSG00000088879	0	0	0	0	0	0	0	0	0
