Geneid	D4_131	D4_182	D4_184	D4_187	D4_195	D4_284	D4_321	D4_326	D4_87
ENSMUSG00000024786	71	119	102	19	20	18	91	112	47
ENSMUSG00000067297	7886	5939	5694	1667	4208	5067	8228	4447	2588
ENSMUSG00000118260	5	13	0	0	8	0	23	8	8
ENSMUSG00000034459	1664	4627	4526	958	1410	692	2864	1878	871
ENSMUSG00000024784	14	1	5	7	10	0	10	0	6
ENSMUSG00000009378	8	18	10	24	4	44	22	12	4
ENSMUSG00000118098	0	0	0	0	0	0	0	0	0
ENSMUSG00002074940	0	0	0	0	0	0	0	0	0
ENSMUSG00000118083	0	0	0	0	0	0	0	0	0
ENSMUSG00000088212	0	0	0	0	0	0	0	0	0
ENSMUSG00000117945	0	0	0	0	0	0	0	0	0
ENSMUSG00000024777	2573	1770	1354	1046	1755	1842	2761	2630	1700
ENSMUSG00000033610	524	897	555	621	444	547	1334	865	541
ENSMUSG00000065594	0	0	0	0	0	0	0	0	0
ENSMUSG00000024773	3209	2303	2156	1982	2081	2338	4208	2734	1965
ENSMUSG00000065582	8	5	5	0	6	7	4	3	4
ENSMUSG00000065523	72	62	52	9	52	35	63	44	45
ENSMUSG00000085196	20	74	48	46	38	20	92	106	32
ENSMUSG00000024772	10621	8161	9815	6457	10164	7976	10302	11791	7042
ENSMUSG00000024769	4496	5470	4794	3583	4801	4369	6550	6137	2957
ENSMUSG00000117681	0	0	0	0	0	0	0	2	0
ENSMUSG00000024795	198	336	216	1152	117	269	955	217	253
ENSMUSG00000089151	0	2	0	0	0	0	4	0	0
ENSMUSG00000101966	0	0	0	0	0	0	0	0	0
ENSMUSG00000117865	0	0	0	0	0	0	0	0	0
ENSMUSG00000117973	0	0	0	0	0	0	0	0	0
ENSMUSG00000089087	0	0	0	0	0	0	0	0	0
ENSMUSG00002075816	0	0	0	0	0	0	0	0	0
ENSMUSG00002076303	0	0	0	0	0	0	0	0	0
ENSMUSG00000118212	0	0	0	0	0	0	0	0	0
ENSMUSG00000077205	0	0	0	0	0	0	0	0	0
ENSMUSG00000024798	0	2	2	38	4	22	24	13	2
ENSMUSG00000024800	152	169	101	924	76	189	596	224	300
ENSMUSG00000024803	0	0	0	41	0	2	12	0	0
ENSMUSG00000117998	0	0	0	0	0	0	0	0	0
ENSMUSG00000118032	0	2	0	0	0	0	0	0	0
ENSMUSG00000114859	4	4	0	4	0	0	2	2	0
ENSMUSG00000100969	0	0	0	6	0	0	0	0	0
ENSMUSG00000117761	0	0	0	0	0	0	0	0	0
ENSMUSG00000118966	0	0	0	0	0	0	0	0	0
ENSMUSG00000118182	0	0	0	0	0	0	0	0	0
ENSMUSG00000117928	0	0	0	0	0	0	0	0	0
ENSMUSG00000118393	0	0	0	0	0	0	0	0	0
ENSMUSG00000118052	12	2	6	8	6	8	26	8	8
ENSMUSG00000118203	0	0	0	0	0	0	0	0	0
ENSMUSG00000117886	0	0	0	0	5	0	8	2	0
ENSMUSG00000024947	722	943	732	1175	696	1052	1490	1194	516
ENSMUSG00000024805	930	745	665	942	622	553	1095	694	532
ENSMUSG00000114285	0	0	4	0	1	2	0	0	1
ENSMUSG00002076963	0	0	0	0	0	0	0	0	0
ENSMUSG00000114409	2	0	0	6	0	2	0	0	0
ENSMUSG00000114235	2	2	10	4	11	0	6	2	1
ENSMUSG00000024831	210	280	252	506	194	308	431	445	194
ENSMUSG00000024829	1017	867	740	2076	605	776	2272	1104	1034
ENSMUSG00000099261	0	0	0	0	0	0	1	0	0
ENSMUSG00000118213	0	0	0	0	0	0	0	0	0
ENSMUSG00000024900	6725	4864	4289	6027	4966	5449	7303	7145	5015
ENSMUSG00000041180	8	18	6	11	34	9	7	22	14
ENSMUSG00000024905	12	6	4	6	4	4	6	8	4
ENSMUSG00000024907	256	160	116	532	246	280	310	330	140
ENSMUSG00000047632	115	142	145	279	162	127	260	239	110
ENSMUSG00000024948	187	599	517	1850	359	2081	537	678	662
ENSMUSG00000040565	907	1515	1423	2322	1246	1352	2330	1632	863
ENSMUSG00000099230	0	0	0	0	0	0	0	0	0
ENSMUSG00000024908	5612	5419	5433	4483	4355	4688	7274	6125	3334
ENSMUSG00000114315	0	2	0	0	6	0	0	0	0
ENSMUSG00000075908	1	1	1	4	0	2	0	4	0
ENSMUSG00000114302	11	6	2	4	12	0	2	4	2
ENSMUSG00000024913	4238	3586	2728	4193	3026	2777	5395	3581	2525
ENSMUSG00000118249	12	0	4	0	0	2	2	8	8
ENSMUSG00000035372	2222	678	680	833	1397	562	1601	785	1093
ENSMUSG00000117739	23	4	4	13	12	5	32	5	15
ENSMUSG00000118231	0	0	0	0	0	0	0	0	0
ENSMUSG00000118096	0	0	0	0	0	0	0	0	0
ENSMUSG00000117773	0	6	0	0	0	0	0	0	0
ENSMUSG00000024949	4702	5201	4223	8629	4058	5611	8401	7121	3909
ENSMUSG00000032648	126	52	59	75	76	162	236	298	68
ENSMUSG00000053799	1865	1397	1324	1138	1246	1178	2024	1724	958
ENSMUSG00000062432	0	0	0	2	0	0	0	0	0
ENSMUSG00000024987	0	0	0	0	9	0	0	0	4
ENSMUSG00000117989	0	0	0	0	0	0	0	0	0
ENSMUSG00000117939	2	0	2	2	0	0	4	0	2
ENSMUSG00000118115	0	0	0	0	0	0	0	0	0
ENSMUSG00000032946	99	193	208	1260	118	1639	324	389	400
ENSMUSG00000084876	0	0	0	0	0	0	0	0	0
ENSMUSG00000045098	2838	3013	2643	2265	2507	2766	3575	3284	1581
ENSMUSG00000082848	0	2	0	0	0	0	0	0	0
ENSMUSG00000033768	93	16	51	26	73	82	121	192	46
ENSMUSG00000048612	390	538	408	3139	256	497	1040	691	590
ENSMUSG00000117897	0	0	0	0	0	0	0	0	0
ENSMUSG00000052188	36	4	22	1	27	43	40	37	44
ENSMUSG00000069554	6	2	2	10	0	0	8	0	2
ENSMUSG00000061742	8	0	1	0	6	8	8	4	6
ENSMUSG00000024989	334	276	160	2674	142	224	1544	251	522
ENSMUSG00000064646	0	0	0	1	0	1	0	0	0
ENSMUSG00000054200	417	336	196	1822	310	256	512	472	392
ENSMUSG00000024990	24	56	36	138	42	36	92	112	32
ENSMUSG00000024992	0	0	0	0	0	0	0	0	0
ENSMUSG00000054237	498	382	267	801	366	495	784	541	447
ENSMUSG00000067242	20	8	4	2	3	16	6	20	4
ENSMUSG00000118242	0	0	0	0	0	0	0	0	0
ENSMUSG00000105709	0	0	0	0	0	2	6	0	0
ENSMUSG00000118381	6	0	0	0	0	0	0	2	0
ENSMUSG00000117920	6	4	2	0	8	5	0	4	0
ENSMUSG00000118335	13	16	16	2	21	3	0	12	0
ENSMUSG00000044026	10040	7390	8250	4534	10069	7061	7359	9211	4389
ENSMUSG00002075727	0	0	0	0	0	0	0	0	0
ENSMUSG00000024998	1431	1545	1074	1445	1543	1218	2414	2198	1047
ENSMUSG00000117935	11	5	8	10	5	2	8	7	4
ENSMUSG00000101079	0	4	0	2	0	0	0	0	0
ENSMUSG00000024999	191	234	134	945	182	267	562	267	208
ENSMUSG00000048720	297	294	242	210	228	337	363	422	171
ENSMUSG00002075032	0	2	0	0	0	0	0	0	0
ENSMUSG00000025001	375	414	130	3425	175	344	1848	287	605
ENSMUSG00000114610	0	2	0	12	0	5	10	10	4
ENSMUSG00000025002	3431	1901	4149	180	2007	41527	8910	2101	8300
ENSMUSG00002075482	0	0	0	0	0	0	0	0	0
ENSMUSG00000067231	5727	1779	2059	910	1916	3950	5384	2472	3176
ENSMUSG00000067229	96	11	23	29	26	295	42	18	91
ENSMUSG00000003053	0	0	2	20	2	0	0	0	36
ENSMUSG00000118146	0	0	0	0	0	0	0	0	0
ENSMUSG00000032808	0	0	0	0	0	0	0	0	0
ENSMUSG00000025003	0	0	0	0	0	0	0	0	0
ENSMUSG00000062624	8	1	0	0	0	12	7	1	1
ENSMUSG00000074882	1813	1119	954	128	988	2296	954	2551	629
ENSMUSG00000025004	2	0	1	0	0	8	3	6	0
ENSMUSG00000036278	636	490	483	213	628	596	422	752	294
ENSMUSG00000092008	0	0	0	0	0	0	0	0	0
ENSMUSG00000117901	0	10	18	2	10	18	0	22	0
ENSMUSG00000117738	0	0	0	0	0	0	0	0	0
ENSMUSG00000047787	0	14	4	4	14	20	27	13	2
ENSMUSG00000042248	0	0	0	0	0	0	0	0	0
ENSMUSG00000067225	0	0	0	0	0	0	0	0	0
ENSMUSG00000024767	4134	2476	2768	3615	2581	2828	4328	3997	2630
ENSMUSG00000035885	21581	15841	16540	15035	15780	12749	27771	22976	16436
ENSMUSG00000054827	0	0	0	0	0	0	0	0	0
ENSMUSG00000024764	706	750	469	2416	580	1018	1671	1072	725
ENSMUSG00000119835	0	0	0	0	0	0	0	0	0
ENSMUSG00002075307	0	0	0	0	0	0	0	0	0
ENSMUSG00000060613	0	0	0	0	0	0	0	0	0
ENSMUSG00000117785	0	0	0	0	0	0	1	0	0
ENSMUSG00000098091	0	0	0	4	0	0	4	0	0
ENSMUSG00000055044	12358	12368	13403	8119	9792	8180	16346	16914	9772
ENSMUSG00000117793	0	0	0	0	4	0	2	0	0
ENSMUSG00000024968	43	54	10	102	15	44	120	19	31
ENSMUSG00000025006	1477	1422	1405	450	1138	848	2154	1121	450
ENSMUSG00000114796	10	10	5	7	9	10	19	26	17
ENSMUSG00000024969	9527	7441	7639	7675	7374	7159	10916	9931	5411
ENSMUSG00000091558	8	18	7	6	6	5	4	16	8
ENSMUSG00000024970	836	518	542	994	572	460	821	953	557
ENSMUSG00000117743	22	29	13	12	40	17	26	27	18
ENSMUSG00000095690	27	14	20	8	14	17	43	24	13
ENSMUSG00000118297	1	2	0	0	0	0	0	0	0
ENSMUSG00000041845	2897	1274	1670	713	1327	1563	2201	2182	1746
ENSMUSG00000053080	257	358	161	466	250	380	421	449	190
ENSMUSG00000098293	0	1	5	0	0	0	1	0	0
ENSMUSG00000049303	466	382	409	459	303	415	369	673	261
ENSMUSG00000042041	3487	3020	4724	1271	2871	3307	3555	4461	2246
ENSMUSG00000025007	1542	2267	1434	2816	1661	2287	2224	4872	865
ENSMUSG00000096592	4	1	0	2	1	4	0	1	2
ENSMUSG00000097792	5	34	21	15	9	36	26	31	16
ENSMUSG00000024758	10961	8283	8149	9462	8310	8322	13809	12040	7054
ENSMUSG00000025008	69	99	79	161	92	100	197	171	81
ENSMUSG00000024892	2326	1140	1556	953	1167	1313	2485	2174	1031
ENSMUSG00000045045	792	639	382	1848	385	367	1280	584	443
ENSMUSG00000048120	137	156	162	482	166	328	380	314	126
ENSMUSG00000090041	0	2	0	0	0	0	0	0	0
ENSMUSG00000094388	4	3	6	2	10	5	12	4	2
ENSMUSG00000117952	0	0	0	0	0	0	0	0	0
ENSMUSG00000108929	0	4	0	6	0	10	0	1	1
ENSMUSG00000024889	1414	1185	1337	1621	1038	1021	1667	1875	1014
ENSMUSG00000098346	0	0	0	0	0	0	0	0	0
ENSMUSG00000025010	94	310	84	353	152	339	309	492	162
ENSMUSG00000097740	0	0	0	0	0	6	0	2	6
ENSMUSG00000099118	0	0	0	0	0	0	0	0	0
ENSMUSG00000024759	2727	2190	1718	3589	1738	2419	3926	2868	1628
ENSMUSG00000049164	902	1383	1055	810	800	1223	1301	1237	502
ENSMUSG00000071691	0	4	2	1	2	0	5	12	0
ENSMUSG00000117746	0	0	0	0	0	0	0	0	0
ENSMUSG00000060675	737	2115	4380	1342	1394	494	1793	1841	598
ENSMUSG00000061132	1254	442	322	3449	396	1251	3184	621	1858
ENSMUSG00000096370	35	32	43	38	9	39	60	39	24
ENSMUSG00000024972	88	85	38	351	38	28	271	123	117
ENSMUSG00000025014	4	2	0	13	2	4	0	0	2
ENSMUSG00000050121	0	0	0	0	0	0	0	0	0
ENSMUSG00000024973	0	0	2	0	2	0	0	0	0
ENSMUSG00000024761	6	0	2	0	6	0	6	2	2
ENSMUSG00000024757	0	0	0	0	0	0	0	0	0
ENSMUSG00000083160	0	0	0	0	0	0	0	0	0
ENSMUSG00000081596	0	0	0	0	0	0	0	0	0
ENSMUSG00000117937	0	0	0	0	0	0	0	0	0
ENSMUSG00000025013	0	0	0	0	0	0	8	0	0
ENSMUSG00000053303	0	0	2	0	0	0	0	0	0
ENSMUSG00000118312	0	0	0	0	0	0	0	0	0
ENSMUSG00000025016	16390	15947	14869	19875	14965	12474	26774	19882	12167
ENSMUSG00000067656	0	0	0	0	0	2	0	0	0
ENSMUSG00002076220	0	0	2	1	0	0	0	0	0
ENSMUSG00000118220	15	23	14	33	17	35	39	33	17
ENSMUSG00000118036	0	0	0	1	0	0	0	0	0
ENSMUSG00000063590	0	0	0	0	0	0	0	0	0
ENSMUSG00000025017	1406	4341	3315	1130	4018	3146	2472	2726	501
ENSMUSG00000075044	0	0	0	0	0	0	0	0	0
ENSMUSG00000118280	0	0	0	0	0	0	0	3	2
ENSMUSG00000044065	0	0	1	0	1	0	0	8	0
ENSMUSG00000118345	17	19	14	33	15	27	41	27	17
ENSMUSG00000117877	0	0	0	1	4	0	4	2	0
ENSMUSG00000025019	896	1366	1083	591	750	686	1490	688	358
ENSMUSG00000098286	4	12	6	6	8	10	4	6	8
ENSMUSG00000052562	0	0	0	0	0	0	0	0	0
ENSMUSG00000086174	4	6	0	0	0	6	16	0	2
ENSMUSG00000063796	0	0	0	0	0	0	0	0	0
ENSMUSG00000024650	0	0	0	0	0	0	0	0	0
ENSMUSG00000117763	0	0	0	0	0	0	0	0	0
ENSMUSG00000032773	98	190	114	24	178	133	149	226	76
ENSMUSG00002075107	0	0	0	0	0	0	0	0	0
ENSMUSG00000010095	9602	6482	8349	6772	8918	7067	9138	9903	5748
ENSMUSG00000025020	12	14	2	8	20	7	34	37	2
ENSMUSG00002075271	0	0	0	0	0	0	0	0	0
ENSMUSG00000064721	0	0	0	0	0	0	0	0	0
ENSMUSG00000065392	0	0	0	0	0	0	0	0	0
ENSMUSG00000065281	0	0	0	0	0	0	0	0	0
ENSMUSG00000065280	0	0	0	0	0	0	0	0	0
ENSMUSG00000065378	0	0	0	0	0	0	0	0	0
ENSMUSG00000065782	0	0	0	0	0	0	0	0	0
ENSMUSG00000065305	0	0	0	0	0	0	0	0	0
ENSMUSG00000065087	0	0	0	0	0	0	0	0	0
ENSMUSG00000042729	493	416	268	1890	213	493	1255	597	589
ENSMUSG00000025154	384	375	184	1551	216	370	1180	199	472
ENSMUSG00000090840	4	5	0	8	0	14	8	5	2
ENSMUSG00000067199	826	496	400	440	642	448	773	772	502
ENSMUSG00000047604	1394	522	268	661	686	453	1691	611	815
ENSMUSG00000035049	373	252	189	2220	160	341	1098	382	645
ENSMUSG00000117675	0	0	0	0	0	0	0	0	0
ENSMUSG00000011752	2172	1642	1530	3883	1206	1625	5170	2170	1419
ENSMUSG00000034321	214	190	99	1275	105	228	752	293	296
ENSMUSG00000025157	337	345	284	560	250	398	571	517	247
ENSMUSG00000010110	939	1285	1283	672	1335	1087	1362	1680	574
ENSMUSG00000098844	0	0	0	0	0	0	0	0	0
ENSMUSG00000010097	2629	3022	2935	5493	2501	3556	4026	3801	2484
ENSMUSG00000117924	516	616	593	1028	489	887	1090	1043	785
ENSMUSG00000118346	538	717	644	743	500	762	883	1138	484
ENSMUSG00000003680	50	62	47	147	32	83	173	52	44
ENSMUSG00000118261	0	0	0	0	0	0	0	0	0
ENSMUSG00000025159	1393	1205	921	1785	1084	1241	1767	1651	1069
ENSMUSG00000089102	0	0	0	0	0	0	0	0	0
ENSMUSG00000025171	227	134	148	249	122	234	214	227	141
ENSMUSG00000025172	0	0	2	0	0	2	0	0	0
ENSMUSG00000025176	302	96	28	45	89	133	161	190	219
ENSMUSG00000090369	0	7	0	4	6	2	0	6	6
ENSMUSG00000049670	40	58	68	40	16	99	49	102	65
ENSMUSG00000025178	3497	3270	3485	2193	2598	3145	4621	3982	2278
ENSMUSG00000018821	1091	128	72	2049	204	175	892	308	905
ENSMUSG00000044345	948	230	344	452	260	826	1648	1684	366
ENSMUSG00000042401	36	14	12	16	3	48	16	18	7
ENSMUSG00000117706	0	0	0	0	0	0	0	0	0
ENSMUSG00000117728	0	0	0	0	0	0	0	0	0
ENSMUSG00000025184	651	610	595	812	628	562	878	765	490
ENSMUSG00000090117	0	0	6	0	0	0	0	0	0
ENSMUSG00000071646	4146	4067	3857	8493	3229	4667	7069	5471	3887
ENSMUSG00000071645	622	517	421	1677	376	715	1039	864	498
ENSMUSG00000025185	37	3	11	41	10	26	50	19	4
ENSMUSG00000077768	0	0	0	0	0	0	0	0	0
ENSMUSG00000071644	15216	10675	8294	36320	8776	11701	30480	17247	15538
ENSMUSG00000069833	25379	20229	20698	27375	16956	15449	22877	21339	14413
ENSMUSG00000024653	0	0	0	0	0	0	1	0	0
ENSMUSG00000024654	42	58	28	191	36	265	151	112	126
ENSMUSG00000024658	0	0	0	4	0	0	0	0	0
ENSMUSG00000117804	14	14	8	32	8	20	28	18	12
ENSMUSG00002074975	0	0	0	0	0	0	0	0	0
ENSMUSG00000067608	17	28	16	111	10	24	87	45	42
ENSMUSG00000101398	0	0	0	0	0	0	0	0	0
ENSMUSG00000071640	2	4	0	0	2	6	4	2	10
ENSMUSG00000096818	0	0	0	0	0	0	0	0	0
ENSMUSG00000060224	20	270	116	36	188	246	84	306	60
ENSMUSG00000100141	0	0	0	0	0	6	0	2	0
ENSMUSG00000117756	0	0	0	0	0	0	0	0	0
ENSMUSG00000118383	4	2	0	38	0	2	30	0	10
ENSMUSG00000118354	0	0	0	0	2	0	4	0	0
ENSMUSG00000096872	0	0	0	0	0	0	0	0	0
ENSMUSG00002076484	0	0	0	0	0	0	0	0	0
ENSMUSG00000118138	50	56	14	134	34	18	106	36	36
ENSMUSG00000024660	649	1005	516	3257	410	708	2831	604	1066
ENSMUSG00000118325	0	0	0	0	0	0	0	12	0
ENSMUSG00002075984	0	4	0	0	0	0	0	0	0
ENSMUSG00000118008	0	0	0	0	2	3	2	0	2
ENSMUSG00000118065	0	0	0	0	0	0	0	0	0
ENSMUSG00000118183	0	0	0	0	0	0	0	0	0
ENSMUSG00000118123	0	0	0	0	0	0	0	0	0
ENSMUSG00000024661	40026	30984	32364	32248	38032	49470	56106	55084	31492
ENSMUSG00000037418	0	0	8	10	0	16	10	16	2
ENSMUSG00000025188	383	513	302	567	337	570	762	662	480
ENSMUSG00000090235	0	0	0	4	8	14	0	6	2
ENSMUSG00000074852	40	13	44	80	31	78	178	52	47
ENSMUSG00002074881	0	0	0	0	0	0	0	0	0
ENSMUSG00000117880	0	0	0	0	0	0	0	0	0
ENSMUSG00000117682	0	0	0	3	0	0	0	0	0
ENSMUSG00000047509	0	0	0	2	0	0	2	0	0
ENSMUSG00000114742	0	0	0	0	0	0	0	0	0
ENSMUSG00000024663	4	46	72	118	58	108	89	34	14
ENSMUSG00000025189	123	75	27	19	41	122	108	61	59
ENSMUSG00000114721	0	0	0	0	0	2	0	8	1
ENSMUSG00000025190	5534	3106	3974	4217	4078	1724	6426	3441	4138
ENSMUSG00000118221	0	0	0	0	0	0	0	2	0
ENSMUSG00000118308	0	0	0	0	0	0	0	0	0
ENSMUSG00000117991	2	0	0	0	0	0	0	0	0
ENSMUSG00000092250	0	40	16	6	11	45	36	43	18
ENSMUSG00000044220	168	176	195	583	159	483	546	552	134
ENSMUSG00002074883	0	0	0	0	0	0	0	0	0
ENSMUSG00000118236	0	0	0	0	0	6	0	0	0
ENSMUSG00000040414	1170	900	790	2768	886	981	1597	1340	1118
ENSMUSG00000024664	364	364	205	839	220	256	1300	446	329
ENSMUSG00000025192	2589	1119	1336	1524	1899	1010	2075	1410	1643
ENSMUSG00000024665	5142	5523	3450	3130	3368	4038	9288	6753	2004
ENSMUSG00000117700	0	0	0	0	0	0	0	0	0
ENSMUSG00000040018	2792	1787	1465	2127	1820	1461	3656	2032	2051
ENSMUSG00000010663	626	499	300	1044	252	655	2436	709	586
ENSMUSG00000098363	0	0	0	0	0	0	0	0	0
ENSMUSG00000064032	4	3	2	22	4	2	8	2	12
ENSMUSG00000025193	588	355	329	555	389	380	849	469	440
ENSMUSG00000024742	0	9	1	91	5	19	74	6	5
ENSMUSG00000036372	1653	1437	1354	1980	1316	1140	2943	1977	1430
ENSMUSG00000025194	10930	4264	5072	479	8236	9680	6241	5591	7309
ENSMUSG00000025195	5040	5307	4816	2550	4189	3984	6682	5517	2538
ENSMUSG00000036098	644	1190	779	642	527	1101	657	1451	364
ENSMUSG00000088490	3	18	5	2	18	3	13	9	4
ENSMUSG00000118000	6	11	2	13	11	11	4	11	0
ENSMUSG00002075235	0	0	0	0	4	0	0	0	0
ENSMUSG00000025196	212	73	66	27	76	854	202	228	60
ENSMUSG00000035735	142	241	178	361	230	149	415	324	160
ENSMUSG00000118330	22	18	6	190	4	20	158	10	54
ENSMUSG00000025197	70	13	12	6	36	36	12	36	18
ENSMUSG00000025198	5338	3627	4485	1493	4657	4257	4234	4756	2731
ENSMUSG00000025199	5230	3963	4218	3695	3894	3518	5755	4328	3199
ENSMUSG00000025200	179	210	228	664	124	236	396	255	225
ENSMUSG00000077391	0	4	0	4	0	0	2	0	2
ENSMUSG00000024743	2864	1470	1330	858	1477	1507	3659	2224	1597
ENSMUSG00000118310	37	32	16	16	24	16	33	14	24
ENSMUSG00000090291	48	32	22	14	6	40	84	69	8
ENSMUSG00000057506	1022	933	920	1720	776	1025	1568	1422	1268
ENSMUSG00000037578	0	0	0	0	6	0	0	1	2
ENSMUSG00000025202	1	3	6	6	0	4	8	1	2
ENSMUSG00000117900	14	0	8	0	10	0	24	0	1
ENSMUSG00000035179	14	30	24	12	12	18	19	9	16
ENSMUSG00000024668	1294	1169	1090	1544	975	1132	1867	1701	961
ENSMUSG00000034820	2305	2507	2189	3298	2291	2414	2952	3186	1504
ENSMUSG00000024667	101	124	54	355	96	67	215	103	101
ENSMUSG00000024666	84	50	37	192	70	102	189	74	135
ENSMUSG00000117955	2	5	0	9	4	3	5	2	6
ENSMUSG00000004231	0	0	0	0	0	0	0	0	0
ENSMUSG00000092469	0	0	0	0	0	0	0	0	0
ENSMUSG00000034445	927	1110	1240	1416	1022	1802	1496	1466	1051
ENSMUSG00000034371	9552	8313	7661	2474	11678	8570	8194	11992	5626
ENSMUSG00000024740	7237	7277	5921	10745	5989	6975	14003	9086	5216
ENSMUSG00000043789	59	159	58	10	98	170	31	195	40
ENSMUSG00000118392	0	0	0	0	0	0	0	0	0
ENSMUSG00000024738	0	0	0	0	0	10	0	0	4
ENSMUSG00000114772	0	0	0	0	0	0	0	0	0
ENSMUSG00000048832	1588	1293	1319	1437	1274	1374	1840	1926	1110
ENSMUSG00000024669	4	166	246	64	49	276	64	60	74
ENSMUSG00000025215	0	0	0	0	0	0	0	0	0
ENSMUSG00000092346	0	0	0	0	0	0	0	0	0
ENSMUSG00000025216	0	0	0	0	0	0	0	0	0
ENSMUSG00000102057	0	0	0	0	0	0	0	0	0
ENSMUSG00000114673	0	0	0	0	0	0	0	0	0
ENSMUSG00000024670	7	351	383	170	55	237	114	152	123
ENSMUSG00000024737	4	56	119	433	37	298	102	100	66
ENSMUSG00000118027	0	0	0	0	0	0	0	0	0
ENSMUSG00000024736	12	32	46	211	23	128	139	80	21
ENSMUSG00000034659	654	597	298	2271	284	654	1747	1312	642
ENSMUSG00000025217	435	486	430	324	334	492	552	620	289
ENSMUSG00000057605	28	24	14	87	26	20	70	29	42
ENSMUSG00000025218	299	281	145	394	192	316	406	426	259
ENSMUSG00000041035	623	574	457	1000	397	406	967	697	704
ENSMUSG00000024735	1948	1887	1308	5190	1208	2372	5042	2623	1535
ENSMUSG00000024734	0	8	3	4	0	10	24	10	2
ENSMUSG00000040913	244	139	207	227	154	298	238	336	137
ENSMUSG00000034117	0	4	0	0	0	2	6	2	0
ENSMUSG00000025219	0	0	0	0	0	0	4	0	0
ENSMUSG00000056209	682	775	521	3606	414	664	2058	914	1143
ENSMUSG00000025220	3544	3498	3180	3490	2824	4196	4789	5033	2279
ENSMUSG00000101389	2	54	97	144	39	95	119	54	9
ENSMUSG00000101024	0	0	0	0	0	0	0	0	0
ENSMUSG00000024675	0	4	6	338	8	386	12	9	78
ENSMUSG00000100615	0	4	0	14	2	18	2	0	4
ENSMUSG00000056290	22	110	128	122	72	247	41	126	102
ENSMUSG00000079419	8	44	71	180	44	211	48	52	43
ENSMUSG00000058470	4	10	18	263	4	290	16	14	98
ENSMUSG00000100529	0	0	0	14	0	2	0	0	2
ENSMUSG00000024677	13	164	202	268	134	424	110	181	206
ENSMUSG00000024678	22	33	72	162	68	82	78	78	26
ENSMUSG00000067555	0	0	0	0	0	0	0	0	0
ENSMUSG00000104088	0	0	0	1	2	2	0	0	0
ENSMUSG00000024679	2	75	76	252	36	73	41	84	22
ENSMUSG00000119417	0	0	0	0	0	0	0	0	0
ENSMUSG00000024680	0	12	0	14	0	0	2	0	0
ENSMUSG00000024681	0	0	0	0	0	0	0	0	2
ENSMUSG00000055895	0	0	0	0	0	0	0	0	4
ENSMUSG00000041857	0	4	14	12	0	12	4	8	4
ENSMUSG00000088310	0	0	0	0	0	0	0	0	0
ENSMUSG00000089625	0	0	0	0	0	0	0	0	0
ENSMUSG00000055933	0	0	0	0	0	0	0	0	0
ENSMUSG00000100918	0	0	0	0	0	0	0	0	0
ENSMUSG00000024682	0	0	2	0	2	3	13	0	0
ENSMUSG00000024683	771	540	522	1516	436	568	1700	789	949
ENSMUSG00000025221	230	44	78	6	84	138	250	300	104
ENSMUSG00000039901	1142	936	815	761	753	793	1582	1215	733
ENSMUSG00000117956	0	10	6	4	0	8	0	0	2
ENSMUSG00000117972	4	2	2	0	0	2	2	4	2
ENSMUSG00000097690	8	1	0	5	0	1	0	0	0
ENSMUSG00000074811	258	260	220	318	170	218	376	320	146
ENSMUSG00000041488	7474	4893	5364	4064	6051	4759	7832	5974	4532
ENSMUSG00000048292	14	4	4	0	6	4	8	14	0
ENSMUSG00000060556	0	0	0	0	0	0	0	0	0
ENSMUSG00000108966	0	0	0	0	0	0	0	0	0
ENSMUSG00000067545	0	0	0	0	0	0	0	0	0
ENSMUSG00000051548	0	0	0	9	0	2	4	2	4
ENSMUSG00000060878	4	2	0	0	2	0	6	6	4
ENSMUSG00000046139	1197	1004	772	1602	721	996	1546	1235	673
ENSMUSG00000104979	0	0	0	0	0	0	0	0	0
ENSMUSG00000077227	0	0	0	1	0	0	0	0	0
ENSMUSG00000024687	4443	3983	4277	3529	4047	3189	5708	5360	2655
ENSMUSG00000109030	0	0	0	0	0	0	0	0	0
ENSMUSG00000109047	0	0	0	0	0	0	0	0	0
ENSMUSG00000108947	0	0	0	6	0	0	0	0	0
ENSMUSG00000109223	0	0	0	0	0	0	0	0	0
ENSMUSG00000067529	4	0	0	0	0	0	2	0	0
ENSMUSG00000109417	0	0	0	0	0	0	0	0	0
ENSMUSG00000067528	0	0	0	0	0	0	0	0	0
ENSMUSG00000067526	0	0	0	0	0	0	0	0	0
ENSMUSG00000044994	4	0	0	0	0	0	0	0	0
ENSMUSG00000067525	0	0	0	0	0	0	0	0	0
ENSMUSG00000067524	0	0	0	0	0	0	0	0	0
ENSMUSG00000067522	0	0	0	0	0	0	0	0	0
ENSMUSG00000108889	0	0	0	0	0	0	0	0	0
ENSMUSG00000109410	0	0	0	0	0	0	0	0	0
ENSMUSG00000094133	0	0	0	0	0	0	0	0	0
ENSMUSG00000109022	0	0	0	0	0	0	0	0	0
ENSMUSG00000025223	1214	1104	1013	2355	959	2348	1789	1966	1383
ENSMUSG00000067519	0	0	0	0	0	0	0	0	0
ENSMUSG00000097646	0	0	0	0	0	0	0	0	0
ENSMUSG00000060049	0	0	0	0	0	0	0	0	0
ENSMUSG00000118093	0	0	0	4	0	0	6	0	0
ENSMUSG00000095640	0	0	0	0	0	0	0	0	0
