Geneid	Cb_1	Cb_3_1	Cb_4_1	Cb_5_1	Cb_6	Control_4	Control_5_1	Control_6_1	Control_7_1	Control_8_1	Ox_1_1	Ox_3_1	Ox_4	Ox_7	Ox_8
ENSMUSG00000101981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002075613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002076259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002076147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002075299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002076549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099675	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
ENSMUSG00000101770	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
ENSMUSG00000100248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099643	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099436	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ENSMUSG00000101883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100533	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ENSMUSG00000094729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095366	0	0	2	4	0	4	2	7	0	4	6	4	2	2	0
ENSMUSG00000101665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095134	55	8	1	5	5	8	2	12	85	0	8	9	25	8	23
ENSMUSG00000100835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096768	163	1115	1080	1284	1616	1346	1502	2061	1265	1382	1933	1360	3040	2291	1461
ENSMUSG00000101566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099871	1	4	0	4	3	1	5	6	1	2	4	3	9	2	0
ENSMUSG00000096850	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0
ENSMUSG00000101190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002076770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100242	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
